inning,team,retroID,count,pitches,play
6,1,torrg001,30,BBBX,S8/L+
7,1,gardb001,30,BBBB,W
4,0,iannc001,32,BBBCCB,W
1,0,martk001,31,BBBCX,9/F
5,0,walkc002,30,BBBB,W.1-2
9,0,walkc002,30,BBBB,W
4,0,bogax001,32,BBBCCX,63/G
8,1,taucm001,30,BBBB,W.1-2
2,1,taucm001,32,BBBCFX,S7/L
6,1,lemad001,31,BBBCX,S7/G
7,1,romia002,32,BBBCCFB,W.2-3;1-2
4,0,bogax001,32,BBBCSX,43/G
4,1,urshg001,30,BBBB,W
4,1,gardb001,31,BBBCB,W.1-2
6,1,valeb001,30,BBBB,W
1,1,judga001,30,BBBX,53/G+
7,1,maybc001,31,BBBCX,6/L
8,1,sancg002,30,BBBB,W
1,0,sevep001,30,BBBB,W.2-3;1-2
1,1,gardb001,31,BBBCB,W
4,1,sancg002,31,BBBCB,W
2,1,taucm001,31,BBBCX,7/F
4,0,ramij003,30,BBBB,W
5,1,gregd001,32,BBBCFX,HR/9/F
7,1,lemad001,32,BBBCSX,S8/L+.1-2
8,0,perer003,32,BBBCSX,S8/G.2-3
9,1,judga001,32,BBBCFFC,K
6,1,maybc001,30,BBBB,W.1-2
7,1,judga001,30,BBBB,W
1,1,gardb001,32,BBBCFX,7/L
5,0,merco003,30,BBBB,W
2,0,santc002,20,BBB,SB2
2,0,santc002,30,BBB.B,W
5,1,lemad001,32,BBBCFFFX,63/G
6,1,gardb001,31,BBBCX,D9/L.1-3
7,0,kipnj001,31,BBBCX,7/F
1,0,chapm001,31,BBBCB,W
2,0,neuss001,30,BBBB,W
4,1,lemad001,30,BBBB,W
5,0,pindc001,30,BBBB,W.1-2
5,0,profj001,32,BBBCFFFC,K
5,1,frazc001,30,BBBB,W.2-3;1-2
7,0,profj001,31,BBBCB,W.2-3;1-2
7,1,voitl001,30,BBBB,W
2,1,fordm002,32,BBBCFB,W
4,1,gardb001,31,BBBCB,W.1-2
7,1,encae001,32,BBBCSX,53/G-
4,1,judga001,30,BBBB,W.2-3;1-2
1,0,simma001,31,BBBCX,8/L
2,1,maybc001,32,BBBCFB,W
9,0,calhk001,32,BBBCSX,S7/L
4,0,gricr001,31,BBBCX,2/P2F
9,1,gardb001,32,BBBCCFX,8/L
3,1,gardb001,32,BBBCCS,K
4,1,wadet002,31,BBBCX,43/G
1,0,voitl001,32,BBBCSS,K+CS2(24)/DP
1,1,manct001,30,BBBB,W
8,0,torrg001,30,BBBB,W
8,1,albeh001,32,BBBCCB,W
5,0,judga001,30,BBBB,W
7,0,gardb001,30,BBBB,W
9,0,gardb001,30,BBBB,W
3,0,phegj001,31,BBBCX,HR/78/F.1-H
6,0,profj001,31,BBBCX,S9/G+.1-3
8,0,grosr001,30,BBBB,W
7,0,grosr001,31,BBBCB,W
7,1,ruizr002,30,BBBB,W
8,0,profj001,32,BBBCFT,K
2,1,albeh001,31,BBBCB,W.1-2
4,0,polaj001,31,BBBCX,8/L+
5,1,smitd007,30,BBBB,W
7,1,ruizr002,31,BBBCX,8/F.2-3
1,0,cronc002,32,BBBCFX,HR/7/L
9,0,adrie001,32,BBBCFFFFFS,K
7,0,cronc002,31,BBBCB,W.1-2
5,0,moncy001,30,BBBB,W.1-2
8,0,alony001,20,BBB,WP.1-2
8,0,alony001,31,BBB.CB,W
1,1,nuner001,31,BBBCB,W
2,1,sucrj001,30,BBBB,W
4,1,ruizr002,31,BBBCB,W
6,0,moncy001,32,BBBFF*B,W.1-2
3,1,davic003,31,BBBCX,63/G
6,0,adamw002,31,BBBCB,W
6,0,loweb001,30,BBBB,W.1-2
4,1,davic003,30,BBBB,W.1-2
5,0,robed004,30,BBBB,W
1,1,manct001,31,BBBCB,W
2,1,wilks001,31,BBBCX,S5/BG.1-2
6,0,martj006,31,BBBCX,8/F
2,0,dever001,30,BBBB,W
2,1,wynna001,30,BBBB,W
6,1,wilks001,32,BBBCFX,9/L
11,0,nunee002,32,BBBFSX,5/P
12,0,bettm001,32,BBBTCFB,W
12,0,martj006,31,BBBCC,SB2
12,0,martj006,32,BBBCC.X,9/F
3,1,villj001,32,BBBCCFX,S8/G
4,1,nuner001,32,BBBFFC,K
5,0,bourj002,31,BBBC*B,W
8,0,bourj002,31,BBBCX,8/F+
2,1,davic003,30,BBBX,6/L+
3,1,smitd007,30,BBBX,S9/L.1-2
3,1,davic003,31,BBBCB,W.2-3;1-2
5,0,cozaz001,31,BBBCB,W
5,0,lastt001,32,BBBCCFFB,W
7,1,ruizr002,31,BBBCB,W
6,1,smitd007,30,BBBB,W.1-2
7,1,wilks001,31,BBBC*B,W.1-2
1,0,sancg002,32,BBBCSFX,HR/78/F.2-H;1-H
3,0,sancg002,31,BBBCX,7/F
3,0,hicka001,31,BBBCB,W
7,1,wilks001,32,BBBCCX,53/G
1,0,lemad001,30,BBBB,W
1,1,albeh001,31,BBBCX,4/P
3,0,maybc001,30,BBBX,63/G
7,1,nuner001,32,BBBCCB,W
9,1,manct001,31,BBBCB,W
6,0,lemad001,31,BBBCB,W
6,0,morak001,30,BBBB,W
9,0,lemad001,30,BBBB,W.2-3;1-2
9,0,hicka001,32,BBBCFB,W.3-H;2-3;1-2
2,0,harrj002,32,BBBCCFFFFFS,K
4,1,wilks001,31,BBBCB,W
6,0,harrj002,30,BBBB,W
7,1,sevep001,30,BBBB,W
8,1,villj001,32,BBBCCB,W
9,0,candj002,31,BBBCB,W
3,0,crawb001,31,BBBCX,8/F
7,0,beltb001,31,BBBCH,HP
1,1,nuner001,32,BBBCCX,D8/L+
6,0,vogts001,30,BBBB,W
7,1,sevep001,31,BBBCB,W.1-2
8,0,longe001,31,BBBCX,8/F.2-3;1-2
7,1,nuner001,30,BBBB,W
8,0,gurrl001,30,BBBB,W
8,1,wilks001,31,BBBCX,S9/G
8,1,nuner001,31,BBBCX,53/G.3-H
8,1,sevep001,31,BBBCB,W
9,0,galvf001,30,BBBB,W
2,0,bogax001,31,BBBCB,W
2,0,bradj001,30,BBBB,W
3,0,benia002,30,BBBX,5/P5F
3,1,sevep001,32,BBBCCFX,9/L+
4,0,bradj001,32,BBBCTFX,D9/L
6,1,santa003,31,BBBCX,9/L/DP.3XH(92)
8,0,nunee002,30,BBBB,W
9,0,leons001,32,BBBCFX,64(1)/FO/G
9,1,ruizr002,32,BBBCSB,W
5,1,manct001,32,BBBCFB,W
10,0,holtb002,30,BBBB,W
1,1,nuner001,31,BBBFB,W
4,0,mejif001,30,BBBB,W
8,0,tatif002,32,BBBCFC,K
3,0,reyef001,31,BBBFX,HR/78/F
8,1,wilks001,32,BBBCFB,W.3-H;2-3;1-2
8,0,santc002,32,BBBCFX,63/G
9,0,perer003,32,BBBCSFFX,S9/L
2,1,broxk001,32,BBBCSS,K
3,1,nuner001,30,BBBB,W.1-2
4,0,lindf001,31,BBBCX,43/G
4,1,manct001,30,BBBX,3/P
3,0,phamt001,32,BBBCCB,W
3,1,albeh001,31,BBBCX,63/G
1,1,albeh001,32,BBBCTX,53/G
4,1,davic003,32,BBBCC*B,W.1-2
8,1,santa003,30,BBBB,W
2,1,sevep001,30,BBBX,4/L+
1,1,siscc001,30,BBBB,W.1-2
7,1,ruizr002,30,BBBB,W.1-2
2,0,sotoj001,31,BBBCB,W
2,1,nuner001,32,BBBCFX,53/G+
8,0,sotoj001,31,BBBCB,W.1-2
3,1,villj001,32,BBBCFFFB,W
6,1,manct001,32,BBBCSFFX,8/F
6,0,holtb002,31,BBBCB,W
8,0,bradj001,30,BBBB,W
3,1,davic003,31,BBBCX,S8/L.1-2
2,1,sevep001,31,BBBCX,9/F
6,0,smoaj001,31,BBBCB,W
9,0,jansd001,32,BBBCFFX,7/F
7,1,manct001,32,BBBCFX,63/G.3-H;1-2
8,1,wilks001,31,BBBCB,W
1,0,judga001,30,BBBB,W.1-2
6,0,lemad001,31,BBBCB,W
4,0,taucm001,31,BBBFB,W
6,0,lemad001,20,BBB,WP.2-3
6,0,lemad001,31,BBB.CX,S8/L.3-H
2,1,davic003,31,BBBCB,W
4,0,diaza003,31,BBBFB,W
5,0,sprig001,30,BBBX,7/L
7,0,brega001,30,BBBB,W
1,1,villj001,30,BBBB,W
7,1,ruizr002,30,BBBB,W
8,1,nuner001,32,BBBCSFX,3/P3F
3,1,santa003,32,BBBFSS,K
6,0,zunim001,32,BBBCFFB,W
7,0,adamw002,32,BBBCCS,K
1,1,albeh001,30,BBBB,W
8,1,manct001,32,BBBCFX,S8/G
2,1,sevep001,30,BBBB,W
9,0,solan001,30,BBBB,W
2,1,stewd002,30,BBBB,W.1-2
7,0,trevj001,30,BBBB,W.2-3;1-2
5,1,manct001,32,BBBCSS,K
1,0,odorr001,31,BBBFB,W
4,0,odorr001,32,BBBCFX,HR/8/F
4,0,deshd002,31,BBBCB,W
5,1,villj001,30,BBBB,W
4,0,herne001,30,BBBB,W.1-2
5,1,wilks001,32,BBBCFB,W
6,1,smitd007,31,BBBCX,S9/G+.2-H
1,1,santa003,30,BBBB,W.1-2
1,1,haysa001,32,BBBCCB,W.3-H;2-3;1-2
5,1,ruizr002,30,BBBX,S9/G
4,1,davic003,32,BBBFSX,43/G
8,0,biggc002,31,BBBFX,D9/L+
1,0,mcgur002,32,BBBCFB,W
9,1,wilks001,30,BBBB,W
5,0,tellr001,30,BBBX,9/F
1,0,seagk001,30,BBBX,S8/G
8,1,albeh001,30,BBBB,W
1,0,murpt002,30,BBBB,W.1-2
7,0,murpt002,32,BBBCSB,W.1-2
8,0,longs001,31,BBBCB,W
11,0,lewik001,32,BBBCCX,53/G
1,1,trumm001,32,BBBFFB,W
2,0,martk001,31,BBBCX,63/G+
5,1,bellc002,32,BBBCSFX,7/F
1,1,turnj001,32,BBBCCS,K
2,0,martk001,32,BBBCFX,7/L
3,1,martr004,30,BBBB,W
3,1,strir001,32,BBBCC1X,14/BG/SH.1-2
5,1,polla001,31,BBBCB,W
7,0,martk001,31,BBBCX,43/G
9,1,seagc001,30,BBB1B,W.1-2
12,1,martr004,31,BBBCB,W
13,0,avila001,20,BBB,SB2
13,0,avila001,30,BBB.V,IW
3,1,pedej001,32,BBBCSFB,W.2-3;1-2
3,1,turnj001,30,BBBX,S8/L.3-H(UR);2-H;1-2
5,0,avila001,31,BBBCX,HR/7/F
5,1,bellc002,31,BBBCX,HR/9/F
6,1,seagc001,30,BBBX,S8/L.3-H;2-3;1-2
6,1,turnj001,30,BBBB,W.3-H;2-3;1-2
8,1,freed001,31,BBBCB,W
8,1,pedej001,32,BBBCCB,W
3,1,muncm001,31,BBBCB,W
5,1,taylc001,32,BBBCTFB,W
1,0,longe001,32,BBBCFX,4/P
4,1,bellc002,30,BBBX,4/L
9,1,muncm001,30,BBBB,W
7,0,crawb001,32,BBBCFX,S9/L+
9,0,poseb001,30,BBBB,W
9,0,solay001,30,BBBB,W.3-H;2-3;1-2
1,1,freed001,31,BBBCB,W
1,1,bellc002,32,BBBFFX,S4/G.2-H;1-2
3,1,seagc001,32,BBBCCFB,W
5,1,freed001,31,BBBCB,W
4,0,grany001,31,BBBCX,9/F
8,1,taylc001,32,BBBCSFX,S8/F.2-3
9,0,grany001,30,BBBB,W
2,0,shawt001,32,BBBCFX,8/F
4,0,cainl001,31,BBBCB,W
4,1,muncm001,30,BBBX,9/L
4,0,mousm001,31,BBBCX,5/P
1,1,pedej001,32,BBBCSFB,W
1,1,turnj001,32,BBBCFX,S7/L.1-3
5,1,polla001,31,BBBCB,W.3-H;2-3;1-2
2,1,taylc001,31,BBBCX,13/G
1,0,vottj001,31,BBBCB,W
6,1,barna001,30,BBBB,W
7,1,verda001,31,BBBCX,S7/L
4,0,cervf001,30,BBBX,S9/L
4,1,polla001,30,BBBB,W
1,1,polla001,31,BBBCX,9/L+
5,1,martr004,31,BBBCX,S9/L+.1-2
3,1,muncm001,30,BBBB,W.2-3;1-2
1,1,taylc001,30,BBBB,W
2,1,barna001,32,BBBCSB,W
4,0,camaj001,30,BBBB,W
5,1,pedej001,30,BBBB,W
7,1,barna001,32,BBBCFFS,K
1,1,bellc002,30,BBBB,W
4,0,gomey001,30,BBBB,W
9,0,eatoa002,30,BBBB,W.2-3;1-2
8,0,roblv001,31,BBBCB,W
4,0,dozib001,31,BBBCB,W
8,1,verda001,32,BBBCCFFB,W.2-3;1-2
2,0,hosme001,31,BBBFB,W
4,1,kersc001,32,BBBCSX,1/BP-
4,1,bellc002,31,BBBCB,W.1-2
6,1,verda001,30,BBBX,7/F/SF.3-H
8,1,bellc002,30,BBBX,3/L+
1,0,rosaa003,30,BBBB,W
2,1,muncm001,32,BBBCFB,W
6,1,bellc002,31,BBBCB,W
8,1,muncm001,30,BBBB,W
3,0,alonp001,31,BBBFX,43/G
3,1,muncm001,32,BBBCFX,D9/L
6,1,beatm001,31,BBBCX,143/G+
8,1,verda001,30,BBBB,W
1,1,bellc002,30,BBBB,W
1,1,verda001,30,BBBB,W.1-2
2,0,hoskr001,32,BBBCCB,W
8,1,muncm001,30,BBBX,D9/L+
5,1,taylc001,30,BBBB,W.1-2
6,1,herne001,30,BBBB,W
8,0,almoa002,31,BBBCX,43/G
2,1,martr004,30,BBBB,W
7,1,turnj001,31,BBBCB,W
7,1,bellc002,32,BBBCCFB,W.1-2
1,1,pedej001,31,BBBCX,6/L
9,1,muncm001,30,BBBB,W
3,1,beatm001,31,BBBCB,W
2,1,taylc001,30,BBBB,W
6,0,solad001,31,BBBCB,W
1,1,verda001,31,BBBCX,D8/L+
3,1,bellc002,31,BBBCB,W
4,1,herne001,32,BBBCFX,13/G
4,1,turnj001,32,BBBCFC,K
5,1,bellc002,30,BBBX,7/F
6,0,poseb001,32,BBBCTC,K
3,1,pedej001,32,BBBCFC,K
1,1,pedej001,32,BBBFFB,W
3,1,pedej001,32,BBBCFX,5/P
4,1,bellc002,31,BBBCX,163/G
8,1,bellc002,30,BBBB,W
2,0,lambj001,31,BBBCB,W
3,0,escoe001,31,BBBCB,W
2,0,myerw001,30,BBBB,W
6,0,machm001,30,BBBB,W
1,1,turnj001,31,BBBCX,9/L
5,1,taylc001,32,BBBFFB,W
4,0,renfh001,31,BBBCX,S8/G+
5,1,verda001,31,BBBCX,63/G+
3,0,rojam002,30,BBBB,W
6,1,verda001,31,BBBCX,S8/G
8,0,coopg002,31,BBBCB,W.1-2
8,1,verda001,31,BBBCB,W.1-2
2,1,beatm001,31,BBBCX,43/G
4,0,casts001,32,BBBCSX,7/F
4,1,polla001,32,BBBCCX,S7/G+
4,1,barna001,32,BBBCCC,K
5,1,turnj001,31,BBBCB,W.1-2
6,0,uptoj001,31,BBBSX,7/F
9,1,turnj001,30,BBBB,W
1,1,pedej001,32,BBBCCFC,K
3,1,pedej001,32,BBBCCB,W
6,1,polla001,32,BBBCCX,53/G.1-2
4,0,myerw001,30,BBBX,S7/G.1-2
5,0,tatif002,30,BBBB,W
6,0,myerw001,30,BBBB,W
7,1,turnj001,32,BBBFFC,K
1,0,machm001,30,BBBX,54(1)3/GDP
2,1,smitw003,31,BBBCX,3/P
7,1,smitw003,31,BBBCX,7/F
4,1,bellc002,31,BBBTX,63/G
2,1,beatm001,31,BBBC*B,W
8,1,martr004,31,BBBCB,W.1-2
3,1,bellc002,32,BBBCSX,7/F
6,0,goldp001,32,BBBCSS,K
6,1,beatm001,32,BBBCCFC,K
7,0,carpm002,30,BBBB,W
3,0,youna002,32,BBBCSX,13/G
4,0,dysoj001,31,BBBCX,S8/L
4,1,muncm001,30,BBBB,W
6,1,martr004,30,BBBB,W
8,0,avila001,30,BBBB,W
3,1,beatm001,31,BBBCB,W
8,1,pedej001,30,BBBB,W.1-2
9,0,kellc002,31,BBBCX,63/G
8,1,taylc001,31,BBBCX,S9/L.2-H
3,1,turnj001,30,BBBB,W
4,0,mckib001,32,BBBCFT,K
5,0,bichb001,32,BBBCFFS,K
8,1,turnj001,20,BBB,SB2
8,1,turnj001,31,BBB.CB,W
5,0,waguj001,30,BBBB,W
9,1,muncm001,31,BBBCB,W
3,1,smitw003,32,BBBCSFFFB,W
8,0,woltt001,32,BBBCFX,31/G
1,0,stort001,31,BBBCX,9/F
7,1,bellc002,32,BBBCFFB,W
4,0,hampg001,32,BBBCCFB,W
9,0,longe001,31,BBBCX,8/F+
2,0,yastm001,30,BBBB,W
2,1,bellc002,30,BBBB,W
5,1,pedej001,32,BBBFCX,S8/L+.1-2
8,1,beatm001,31,BBBCX,D7/G
3,0,meada001,32,BBBCCB,W
3,1,bellc002,32,BBBCTFFFX,36(1)1/GDP
4,1,bellc002,32,BBBCCB,W
1,0,hampg001,31,BBBCX,HR/8/F
1,1,lux-g001,31,BBBCB,W
8,1,pedej001,30,BBBB,W
1,0,phamt001,31,BBBCB,W
4,1,beltb001,30,BBB11B,W.1-2
5,1,austt001,30,BBBB,W
1,1,austt001,32,BBBCSS,K
9,0,kinsi001,30,BBBB,W
4,0,arenn001,30,BBBX,2/P2F
6,0,tapir001,32,BBBCSFFS,K
6,1,poseb001,30,BBBB,W
2,1,longe001,30,BBBB,W.1-2
2,0,desmi001,32,BBBCF1T,K
7,0,voitl001,31,BBBCB,W
7,1,beltb001,32,BBBCFB,W.2-3;1-2
3,0,maybc001,30,BBBB,W
8,0,gardb001,30,BBBB,W
2,0,wadet002,30,BBBB,W.1-2
3,0,sancg002,31,BBBCB,W
4,0,torrg001,32,BBBSCX,8/L
1,1,poseb001,31,BBBCX,9/F.2-3
6,1,pillk001,30,BBBB,W
6,0,bellc002,32,BBBCCB,W
7,1,blact002,32,BBBCCC,K
1,1,austt001,32,BBBCFX,D8/F+.1-3
6,1,beltb001,32,BBBCFB,W
9,0,iglej001,32,BBBCFX,3/G
3,1,willm008,32,BBBCFX,9/L+
5,1,crawb001,30,BBBX,8/L
6,0,barnt001,32,BBBCFS,K
1,1,panij002,30,BBBB,W
1,1,beltb001,30,BBBB,W.1-2
3,1,vogts001,32,BBBCFX,8/F+
5,1,sandp001,30,BBBB,W
7,0,jansd001,30,BBBB,W
3,0,drurb001,30,BBBB,W
7,1,duggs001,32,BBBCFFX,63/G.2-3
5,1,panij002,31,BBBCB,W
2,0,rilea001,32,BBBCSH,HP
6,0,albio001,32,BBBCFX,7/F
4,1,longe001,32,BBBCSB,W
10,1,longe001,30,BBBB,W
4,0,ahmen001,31,BBBCB,W.3-H;2-3;1-2
2,1,sandp001,32,BBBCSFFX,7/F7LF
4,0,locat001,30,BBB*B,W
2,0,dysoj001,31,BBBCX,S8/G+.2-H
6,0,dysoj001,31,BBBCX,7/F
2,0,barna001,32,BBBCCFFC,K
5,0,kersc001,32,BBBCCS,K
7,0,verda001,32,BBBCSFFFS,K
8,0,turnj001,31,BBBCB,W.3-H;2-3;1-2
4,0,bellc002,31,BBBCX,46(1)3/GDP
6,0,muncm001,31,BBBCB,W
6,0,myerw001,31,BBBCB,W
7,1,vogts001,31,BBBCB,W
1,1,beltb001,30,BBBX,S5/BG-
8,1,poseb001,32,BBBCCX,S7/L
7,0,yelic001,31,BBB1CB,W.1-2
9,0,grany001,30,BBBB,W
5,0,mousm001,32,BBBCSFX,8/F
5,1,bumgm001,30,BBBB,W
5,1,panij002,31,BBBCB,W.1-2
7,0,yelic001,32,BBBCFB,W
1,0,mousm001,30,BBBB,W.1-2
1,0,grany001,32,BBBCCX,S9/G+.2-H;1-3
1,1,panij002,30,BBBB,W
1,1,beltb001,31,BBBCX,46(1)3/GDP
4,0,gameb001,32,BBBCFB,W
2,1,panij002,31,BBBCX,43/G
4,0,woltt001,30,BBBB,W
4,1,sandp001,31,BBBCX,63/G+
3,1,yastm001,32,BBBCCB,W
5,0,iannc001,32,BBBCFFFB,W
5,1,yastm001,30,BBBB,W
7,1,poseb001,30,BBBB,W
4,1,crawb001,32,BBBCSB,W
6,1,panij002,31,BBBCX,6/P
1,1,solad001,32,BBBCFFFFX,43/G
1,0,jonea003,31,BBBCB,W
7,1,dicka001,32,BBBCCFC,K
5,1,dicka001,31,BBBCX,S7/L+
3,1,dicka001,30,BBBX,43/G+
5,1,sandp001,32,BBBCSFS,K
8,1,solad001,31,BBBCB,W
13,0,davij006,32,BBBCFX,S7/G.1-3
16,0,rosaa003,30,BBBB,W
8,1,slata001,30,BBBB,W
9,1,yastm001,32,BBBCFX,HR/9/F
4,1,yastm001,30,BBBV,IW
5,0,rosaa003,31,BBBCB,W
5,1,solad001,32,BBBCCX,E5/TH/G.B-2
6,0,alonp001,30,BBBB,W
8,1,poseb001,32,BBBCFH,HP
4,0,milla003,32,BBBCCS,K
5,0,bryak001,30,BBBX,3/P
6,1,crawb001,32,BBBCCS,K
3,1,poseb001,32,BBBCCFS,K
4,1,yastm001,32,BBBC1SB,W.1-2
3,1,vogts001,31,BBBCX,S8/L.2-H;1-2
5,0,rizza001,32,BBBFCFS,K
6,0,turnt001,32,BBBCCX,3/P3F
5,0,renda001,30,BBBX,6/P
8,1,poseb001,32,BBBCFX,S8/G
1,1,yastm001,32,BBBCSFFFX,D7/L
3,0,sotoj001,32,BBBF1F1FFB,W.1-2
3,1,duggs001,30,BBBB,W
3,0,harpb003,32,BBBCCB,W.1-2
2,1,gustj001,32,BBBCCC,K
4,0,harpb003,32,BBBCSB,W
9,0,hoskr001,30,BBBB,W
3,0,garnd001,32,BBBCSFC,K
4,1,pillk001,31,BBBCX,43/G
2,0,herrc001,31,BBBCX,31/G.2-3
8,1,slata001,31,BBBCB,W.1-2
9,0,josec001,30,BBBX,8/F/SF.3-H
1,0,dysoj001,31,BBBCX,9/F
2,1,yastm001,31,BBBCB,W
3,1,poseb001,32,BBBCFB,W
4,0,margm001,32,BBBCCX,63/G
1,0,hosme001,30,BBBX,D9/L+.2-H
7,1,longe001,31,BBBCX,8/F
5,1,crawb001,30,BBBB,W.1-2
5,1,dubom001,30,BBBB,W.3-H(UR);2-3;1-2
8,0,reyep001,32,BBBSFB,W
4,0,tuckc001,31,BBBSX,T9/L+
5,1,crawb001,31,BBBCB,W
1,0,blacc001,30,BBBB,W.1-2
1,1,yastm001,32,BBBCCB,W
9,0,stort001,32,BBBCFB,W
4,1,davij008,31,BBBCX,43/G
5,1,dubom001,32,BBBCFX,S7/L+
8,1,beltb001,32,BBBCFB,W
9,0,taylc001,32,BBBCCS,K
1,0,muncm001,30,BBBB,W
2,1,slata001,32,BBBCCX,3/G
1,0,muncm001,30,BBBB,W
1,1,longe001,32,BBBCSFB,W.1-2
2,0,taylc001,32,BBBCFX,S7/G
8,0,taylc001,30,BBBB,W.1-2
8,0,muncm001,32,BBBCCFFB,W.2-3;1-2
4,0,ramih003,30,BBBX,HR/7/F
4,0,bauej001,32,BBBCFT,K
2,1,buxtb001,32,BBBCFS,K
5,0,mercj002,32,BBBCFX,D7
7,1,rosae001,31,BBBCX,8/F+
8,1,schoj001,31,BBBFX,53/G
7,0,rodrr009,30,BBBB,W
5,1,polaj001,30,BBBB,W
2,0,smoaj001,32,BBBCFX,8/F+
6,1,astuw001,31,BBBCX,13/G+
6,1,castj006,31,BBBCX,8/F
2,1,garvm001,31,BBBCB,W
8,1,gonzm002,31,BBBCX,HR/89/F
8,1,gonzm002,32,BBBCCB,W
1,1,keplm001,32,BBBCSFFFFB,W
6,0,brega001,31,BBBCB,W
8,0,corrc001,30,BBBB,W.3-H;2-3;1-2
8,1,polaj001,30,BBBB,W.1-2
1,0,sprig001,30,BBB*B,W
3,1,rosae001,30,BBBB,W
4,0,gurry001,30,BBBB,W
3,0,jonej006,32,BBBCFFX,6/P
3,1,garvm001,30,BBBB,W
7,1,garvm001,30,BBBB,W.1-2
8,0,candj002,32,BBBCFFFS,K
2,1,gonzm002,32,BBBFCF*B,W
5,0,jonej006,32,BBBCFFC,K
1,0,troum001,31,BBBCX,43/G
1,1,garvm001,31,BBBCB,W
1,1,cronc002,31,BBBCB,W
3,1,gonzm002,32,BBBFFC,K
4,0,ohtas001,30,BBBX,46(1)3/GDP
4,1,adrie001,31,BBBCB,W.1-2
6,0,lastt001,31,BBBCX,S7/L.2-3
9,0,rengl001,31,BBBCB,W
6,1,keplm001,31,BBBCB,W
7,0,ohtas001,31,BBBCX,S8/L
7,0,lucrj001,30,BBB*B,W
7,1,buxtb001,31,BBBCX,8/F+
7,1,polaj001,30,BBBB,W.1-2
1,1,cronc002,30,BBBX,D98/F.2-H;1-H
7,1,rosae001,31,BBBCX,9/L+
6,0,cordr001,32,BBBCSFC,K
4,0,mousm001,32,BBBCFFS,K
9,1,schoj001,32,BBBCSFB,W
5,0,murpt002,31,BBBCX,9/L
8,1,cruzn002,31,BBBCB,W
2,0,narvo001,30,BBBB,W
4,1,rosae001,32,BBBCCX,3/G
10,0,longs001,30,BBBB,W
6,1,cronc002,30,BBBX,7/L+
7,1,buxtb001,30,BBBB,W
8,1,castj006,30,BBBB,W.1-2
3,0,hamib001,32,BBBCCX,13/L
8,1,keplm001,30,BBBB,W
8,0,cuthc001,32,BBBCFC,K
8,0,merrw001,30,BBBB,W
4,1,garvm001,31,BBBCX,7/L
3,1,cruzn002,30,BBBB,W
4,0,bradj001,30,BBBB,W
7,0,holtb002,32,BBBCCB,W
8,0,bogax001,30,BBBB,W
6,0,choij001,31,BBBCB,W
7,1,castj006,31,BBBCX,S49/L+
6,1,garvm001,30,BBBB,W
15,1,sanom001,31,BBBCX,53/G
2,0,forsl001,31,BBBCX,63/G
6,1,keplm001,31,BBBCB,W
8,1,garvm001,30,BBBB,W.1-2
1,0,andre001,32,BBBCCX,3/G.1-2
1,0,mazan001,30,BBBB,W
3,1,cruzn002,30,BBBB,W
7,1,polaj001,32,BBBCFFX,9/F
10,0,andre001,31,BBBFX,64(1)/FO/G
9,0,frazt001,32,BBBFCB,W
5,0,rosaa003,32,BBBCCB,W
5,0,olsom001,32,BBBCSFS,K
7,1,sanom001,32,BBBCSF*B,W
8,1,cruzn002,31,BBBCX,53/G
2,1,sanom001,31,BBBCB,W
6,1,sanom001,31,BBBCB,W
7,1,polaj001,31,BBBCX,53/G
6,0,davik003,30,BBBB,W
6,1,garvm001,30,BBBB,W
1,1,keplm001,32,BBBCCX,D9/L+
2,1,polaj001,32,BBBCFB,W
3,0,phegj001,30,BBBB,W
3,1,gonzm002,30,BBBB,W
1,0,lemad001,30,BBBB,W
3,1,arral001,30,BBBB,W
4,1,polaj001,30,BBBB,W
3,0,encae001,30,BBBB,W
10,0,torrg001,30,BBBX,S8/L.2-H;1-3
10,1,gonzm002,31,BBBCB,W
10,1,garvm001,30,BBBB,W.1-2
9,1,garvm001,30,BBBB,W
5,1,keplm001,30,BBBB,W
6,0,starb001,32,BBBCSFS,K
8,1,cruzn002,30,BBBB,W
1,1,polaj001,31,BBBCB,W
2,0,camaj001,30,BBBB,W.1-2
1,0,donaj001,30,BBBB,W
3,0,donaj001,31,BBBCB,W
3,1,cruzn002,30,BBBX,S7/L.1-2
1,1,cruzn002,32,BBBCFC,K
3,0,donaj001,30,BBBB,W.2-3;1-2
5,1,garvm001,31,BBBCX,9/F
9,1,gonzm002,30,BBBB,W
2,1,arral001,32,BBBCSFX,D7/L
3,0,perer003,31,BBBCX,9/F
4,0,merco003,30,BBBB,W
8,0,kipnj001,31,BBBCX,D8/L+
8,1,keplm001,30,BBBB,W.1-2
2,0,ramij003,32,BBBFF*B,W
3,0,lindf001,31,BBBCB,W
1,0,lindf001,30,BBBB,W
3,0,kipnj001,31,BBBCB,W.2-3;1-2
3,1,adrie001,30,BBBB,W
8,1,arral001,30,BBBB,W
1,0,santc002,31,BBBCB,W
3,1,keplm001,32,BBBCCS,K
2,1,castj006,31,BBBCX,7/F
5,0,garcl004,31,BBBCX,7/L
6,0,abrej003,32,BBBCFX,53/G
7,1,cruzn002,32,BBBCFX,8/L+
7,0,cabrm001,32,BBBCFB,W
1,1,polaj001,31,BBBCB,W
